SessionID,UserID,session_time,page_views,cart_items,purchase,DeviceType,Country,ReferralSource,engagement_score,time_per_page,cart_flag
session_2432,user_2972,199,2,0,0,Mobile,USA,Social Media,201,99.5,0
session_2433,user_2582,311,3,5,0,Mobile,USA,Social Media,314,103.66666666666667,1
session_2434,user_2366,116,1,0,0,Tablet,Germany,Google,117,116.0,0
session_2435,user_1384,19,1,0,0,Mobile,Australia,Social Media,20,19.0,0
session_2436,user_2957,86,1,0,0,Mobile,France,Social Media,87,86.0,0
session_2437,user_2232,146,3,5,0,Tablet,India,Direct,149,48.666666666666664,1
session_2438,user_2687,178,1,0,0,Tablet,France,Email,179,178.0,0
session_2439,user_1610,112,1,0,0,Desktop,USA,Google,113,112.0,0
session_244,user_2719,177,2,4,0,Desktop,USA,Direct,179,88.5,1
session_2440,user_1783,173,2,0,0,Mobile,Australia,Google,175,86.5,0
session_2441,user_2043,136,3,1,0,Mobile,France,Email,139,45.333333333333336,1
session_2442,user_2570,313,2,5,0,Mobile,Germany,Direct,315,156.5,1
session_2443,user_1885,133,1,0,0,Mobile,Canada,Email,134,133.0,0
session_2444,user_2914,60,1,0,0,Tablet,Canada,Email,61,60.0,0
session_2445,user_1850,54,1,0,0,Tablet,UK,Social Media,55,54.0,0
session_2446,user_1136,50,1,0,0,Tablet,France,Direct,51,50.0,0
session_2447,user_1837,52,1,0,0,Mobile,UK,Google,53,52.0,0
session_2448,user_2906,212,2,4,0,Desktop,India,Direct,214,106.0,1
session_2449,user_1605,155,3,2,0,Mobile,Canada,Email,158,51.666666666666664,1
session_245,user_1643,203,2,0,0,Tablet,France,Google,205,101.5,0
session_2450,user_2584,430,4,2,0,Tablet,Australia,Direct,434,107.5,1
session_2451,user_2957,407,4,5,0,Mobile,Germany,Direct,411,101.75,1
session_2453,user_1440,101,1,0,0,Mobile,USA,Direct,102,101.0,0
session_2454,user_2384,259,2,0,0,Mobile,Germany,Direct,261,129.5,0
session_2455,user_1965,113,2,5,0,Desktop,UK,Social Media,115,56.5,1
session_2457,user_2459,182,2,0,0,Desktop,Australia,Email,184,91.0,0
session_2458,user_2762,46,1,0,0,Desktop,Canada,Direct,47,46.0,0
session_2459,user_1147,85,2,5,0,Desktop,India,Direct,87,42.5,1
session_246,user_2239,217,2,2,0,Tablet,Germany,Email,219,108.5,1
session_2460,user_1253,242,2,0,0,Tablet,UK,Email,244,121.0,0
session_2461,user_1433,89,1,0,0,Desktop,India,Direct,90,89.0,0
session_2462,user_2232,170,2,1,0,Desktop,Germany,Google,172,85.0,1
session_2463,user_2128,189,2,0,0,Tablet,Australia,Social Media,191,94.5,0
session_2464,user_1202,30,1,0,0,Desktop,UK,Direct,31,30.0,0
session_2465,user_2472,339,2,0,0,Tablet,UK,Google,341,169.5,0
session_2466,user_1432,150,1,0,0,Mobile,UK,Social Media,151,150.0,0
session_2467,user_2910,164,2,0,0,Desktop,USA,Google,166,82.0,0
session_2469,user_1919,145,2,0,0,Tablet,Canada,Direct,147,72.5,0
session_247,user_1171,171,3,3,0,Tablet,Canada,Social Media,174,57.0,1
session_2471,user_2812,251,2,0,0,Tablet,India,Social Media,253,125.5,0
session_2474,user_1270,78,2,3,0,Desktop,UK,Direct,80,39.0,1
session_2475,user_2896,276,2,4,0,Mobile,India,Social Media,278,138.0,1
session_2476,user_1895,107,2,0,0,Desktop,UK,Google,109,53.5,0
session_2478,user_2543,114,1,0,0,Tablet,India,Google,115,114.0,0
session_2479,user_2031,227,2,1,0,Tablet,Australia,Direct,229,113.5,1
session_248,user_1611,100,1,0,0,Mobile,Canada,Direct,101,100.0,0
session_2480,user_2685,263,2,5,0,Tablet,India,Email,265,131.5,1
session_2481,user_2344,238,2,3,0,Mobile,Australia,Email,240,119.0,1
session_2482,user_1284,108,2,2,0,Tablet,India,Email,110,54.0,1
session_2483,user_1985,322,2,0,0,Mobile,UK,Google,324,161.0,0
session_2484,user_2923,135,2,1,0,Tablet,Canada,Social Media,137,67.5,1
session_2485,user_2870,21,1,0,0,Mobile,Germany,Email,22,21.0,0
session_2486,user_2454,292,2,1,0,Tablet,Canada,Social Media,294,146.0,1
session_2487,user_2657,217,3,0,0,Desktop,Canada,Social Media,220,72.33333333333333,0
session_249,user_1430,173,2,0,0,Mobile,UK,Direct,175,86.5,0
session_2490,user_2846,171,2,0,0,Desktop,Canada,Google,173,85.5,0
session_2491,user_2974,134,2,0,0,Tablet,Germany,Social Media,136,67.0,0
session_2492,user_2043,350,3,4,0,Desktop,France,Social Media,353,116.66666666666667,1
session_2493,user_1897,241,3,3,0,Desktop,UK,Direct,244,80.33333333333333,1
session_2494,user_2621,220,3,5,0,Desktop,USA,Direct,223,73.33333333333333,1
session_2495,user_1944,141,1,0,0,Desktop,UK,Google,142,141.0,0
session_2497,user_1066,278,2,4,0,Desktop,Australia,Direct,280,139.0,1
session_2499,user_2837,291,2,0,0,Tablet,Canada,Google,293,145.5,0
session_25,user_1143,331,2,3,0,Tablet,USA,Google,333,165.5,1
session_2500,user_2301,314,2,0,0,Tablet,Canada,Social Media,316,157.0,0
session_2501,user_2317,325,4,5,0,Mobile,USA,Google,329,81.25,1
session_2502,user_2006,66,2,0,0,Desktop,USA,Email,68,33.0,0
session_2503,user_1609,318,3,5,0,Desktop,USA,Email,321,106.0,1
session_2504,user_2634,55,1,0,0,Mobile,Germany,Direct,56,55.0,0
session_2505,user_2423,141,2,0,0,Tablet,UK,Google,143,70.5,0
session_2507,user_2940,172,1,0,0,Tablet,Germany,Email,173,172.0,0
session_2508,user_2026,34,1,0,0,Desktop,Australia,Google,35,34.0,0
session_2509,user_2322,35,1,0,0,Tablet,Germany,Social Media,36,35.0,0
session_251,user_2069,85,1,0,0,Desktop,Australia,Direct,86,85.0,0
session_2511,user_2219,228,2,0,0,Desktop,India,Direct,230,114.0,0
session_2512,user_2585,27,1,0,0,Mobile,India,Direct,28,27.0,0
session_2515,user_1754,141,2,5,0,Desktop,Canada,Email,143,70.5,1
session_2516,user_2236,117,1,0,0,Tablet,Australia,Google,118,117.0,0
session_2517,user_1818,38,1,0,0,Mobile,Canada,Direct,39,38.0,0
session_2518,user_1071,296,3,2,0,Tablet,UK,Direct,299,98.66666666666667,1
session_2519,user_2126,133,2,3,0,Mobile,Canada,Email,135,66.5,1
session_2520,user_1618,277,2,0,0,Desktop,Germany,Direct,279,138.5,0
session_2521,user_2842,227,3,3,0,Mobile,Germany,Social Media,230,75.66666666666667,1
session_2523,user_2329,168,1,0,0,Desktop,India,Google,169,168.0,0
session_2524,user_1740,108,1,0,0,Tablet,UK,Email,109,108.0,0
session_2525,user_2558,79,2,1,0,Desktop,USA,Google,81,39.5,1
session_2526,user_2672,75,1,0,0,Mobile,Germany,Google,76,75.0,0
session_2527,user_1595,295,2,3,0,Mobile,India,Social Media,297,147.5,1
session_2528,user_1185,180,2,0,0,Desktop,Germany,Google,182,90.0,0
session_2529,user_2255,53,1,0,0,Desktop,India,Social Media,54,53.0,0
session_253,user_2814,158,2,1,0,Mobile,India,Email,160,79.0,1
session_2532,user_1576,225,2,2,0,Tablet,Canada,Social Media,227,112.5,1
session_2533,user_2480,96,1,0,0,Tablet,Germany,Social Media,97,96.0,0
session_2534,user_2215,210,2,0,0,Tablet,USA,Google,212,105.0,0
session_2535,user_2038,484,4,5,0,Tablet,USA,Social Media,488,121.0,1
session_2537,user_1594,123,2,0,0,Desktop,Germany,Direct,125,61.5,0
session_2538,user_1595,213,3,2,0,Tablet,Australia,Email,216,71.0,1
session_2539,user_2039,75,2,0,0,Tablet,USA,Social Media,77,37.5,0
session_254,user_2447,178,2,1,0,Tablet,India,Social Media,180,89.0,1
session_2540,user_1479,282,3,3,0,Desktop,UK,Email,285,94.0,1
session_2541,user_1448,288,3,4,0,Tablet,Canada,Social Media,291,96.0,1
session_2542,user_2937,232,2,2,0,Desktop,India,Email,234,116.0,1
session_2543,user_1229,402,4,3,0,Tablet,Germany,Direct,406,100.5,1
session_2544,user_2581,126,2,0,0,Mobile,Canada,Email,128,63.0,0
session_2545,user_2460,270,2,5,0,Tablet,UK,Direct,272,135.0,1
session_2547,user_1017,174,2,0,0,Mobile,Canada,Email,176,87.0,0
session_2548,user_1680,176,1,0,0,Tablet,UK,Direct,177,176.0,0
session_2549,user_1079,121,2,0,0,Desktop,UK,Email,123,60.5,0
session_255,user_1849,315,3,1,0,Tablet,France,Google,318,105.0,1
session_2550,user_1360,250,2,5,0,Tablet,Australia,Email,252,125.0,1
session_2551,user_2343,149,2,0,0,Mobile,USA,Google,151,74.5,0
session_2552,user_2028,161,1,0,0,Mobile,India,Direct,162,161.0,0
session_2553,user_1064,42,1,0,0,Desktop,USA,Direct,43,42.0,0
session_2554,user_1850,154,2,0,0,Mobile,USA,Email,156,77.0,0
session_2556,user_2401,163,2,2,0,Mobile,France,Google,165,81.5,1
session_2557,user_2278,155,2,5,0,Desktop,UK,Email,157,77.5,1
session_2558,user_1105,257,3,4,0,Tablet,France,Email,260,85.66666666666667,1
session_2559,user_1701,423,3,3,0,Desktop,Australia,Google,426,141.0,1
session_256,user_2794,134,1,0,0,Desktop,Canada,Social Media,135,134.0,0
session_2560,user_2701,201,2,0,0,Tablet,Australia,Email,203,100.5,0
session_2561,user_1955,106,2,2,0,Desktop,Germany,Email,108,53.0,1
session_2565,user_1363,165,3,3,0,Desktop,Australia,Direct,168,55.0,1
session_2567,user_2628,168,1,0,0,Tablet,Australia,Direct,169,168.0,0
session_2569,user_1487,84,1,0,0,Desktop,France,Google,85,84.0,0
session_257,user_1977,352,2,5,0,Mobile,UK,Social Media,354,176.0,1
session_2570,user_2176,271,2,0,0,Tablet,France,Google,273,135.5,0
session_2575,user_1138,130,2,0,0,Mobile,France,Email,132,65.0,0
session_2576,user_2651,209,2,1,0,Desktop,USA,Direct,211,104.5,1
session_2577,user_1942,134,1,0,0,Mobile,Canada,Social Media,135,134.0,0
session_2578,user_1237,213,3,1,0,Mobile,Canada,Direct,216,71.0,1
session_2579,user_1837,165,2,4,0,Mobile,UK,Email,167,82.5,1
session_258,user_2012,232,2,0,0,Desktop,UK,Direct,234,116.0,0
session_2580,user_2385,206,2,3,0,Mobile,France,Social Media,208,103.0,1
session_2581,user_1831,168,2,0,0,Mobile,USA,Social Media,170,84.0,0
session_2582,user_2523,46,1,0,0,Tablet,France,Direct,47,46.0,0
session_2583,user_2207,191,2,4,0,Desktop,Australia,Google,193,95.5,1
session_2584,user_2592,52,1,0,0,Desktop,UK,Social Media,53,52.0,0
session_2585,user_2055,191,2,0,0,Desktop,Germany,Social Media,193,95.5,0
session_2587,user_1161,294,2,1,0,Desktop,Canada,Direct,296,147.0,1
session_259,user_2646,231,2,5,0,Desktop,USA,Google,233,115.5,1
session_2590,user_1533,76,1,0,0,Tablet,USA,Direct,77,76.0,0
session_2591,user_1835,413,3,5,0,Tablet,France,Direct,416,137.66666666666666,1
session_2592,user_1558,167,2,5,0,Tablet,India,Google,169,83.5,1
session_2593,user_1782,105,2,0,0,Desktop,UK,Google,107,52.5,0
session_2595,user_1525,313,2,1,0,Mobile,Australia,Social Media,315,156.5,1
session_2597,user_2874,163,1,0,0,Desktop,USA,Direct,164,163.0,0
session_2598,user_1360,167,1,0,0,Tablet,USA,Direct,168,167.0,0
session_26,user_2067,102,2,0,0,Desktop,France,Social Media,104,51.0,0
session_260,user_1068,250,3,0,0,Tablet,Australia,Direct,253,83.33333333333333,0
session_2600,user_1723,65,1,0,0,Desktop,France,Google,66,65.0,0
session_2601,user_2376,415,3,3,0,Tablet,India,Social Media,418,138.33333333333334,1
session_2607,user_1441,197,2,0,0,Tablet,Germany,Email,199,98.5,0
session_2608,user_1210,371,4,5,0,Mobile,Canada,Google,375,92.75,1
session_2609,user_2937,224,2,2,0,Mobile,Germany,Social Media,226,112.0,1
session_261,user_1668,124,1,0,0,Mobile,Canada,Email,125,124.0,0
session_2610,user_2564,191,2,3,0,Mobile,India,Social Media,193,95.5,1
session_2611,user_1921,514,4,5,0,Mobile,Canada,Direct,518,128.5,1
session_2612,user_2179,226,2,0,0,Tablet,USA,Direct,228,113.0,0
session_2613,user_1032,220,2,0,0,Tablet,India,Google,222,110.0,0
session_2614,user_2565,240,4,2,0,Tablet,India,Direct,244,60.0,1
session_2617,user_1479,95,2,0,0,Desktop,USA,Email,97,47.5,0
session_2618,user_1765,107,2,2,0,Mobile,France,Email,109,53.5,1
session_2619,user_2004,206,2,0,0,Mobile,Germany,Direct,208,103.0,0
session_262,user_1955,109,2,0,0,Desktop,Australia,Social Media,111,54.5,0
session_2620,user_1215,15,1,0,0,Mobile,USA,Google,16,15.0,0
session_2622,user_2899,18,1,0,0,Tablet,India,Social Media,19,18.0,0
session_2623,user_1772,361,4,4,0,Tablet,Australia,Direct,365,90.25,1
session_2624,user_2115,133,2,2,0,Tablet,India,Google,135,66.5,1
session_2627,user_2261,111,2,0,0,Mobile,Canada,Email,113,55.5,0
session_2628,user_2560,85,2,0,0,Tablet,Germany,Google,87,42.5,0
session_2629,user_1349,179,1,0,0,Tablet,France,Google,180,179.0,0
session_263,user_1882,178,1,0,0,Tablet,UK,Social Media,179,178.0,0
session_2630,user_2696,327,3,0,0,Tablet,India,Social Media,330,109.0,0
session_2631,user_1423,61,1,0,0,Tablet,USA,Google,62,61.0,0
session_2632,user_1911,181,2,2,0,Mobile,France,Email,183,90.5,1
session_2633,user_1586,152,3,1,0,Tablet,France,Social Media,155,50.666666666666664,1
session_2634,user_2260,173,2,0,0,Tablet,Australia,Social Media,175,86.5,0
session_2636,user_1805,127,2,0,0,Tablet,France,Direct,129,63.5,0
session_2639,user_2775,161,2,1,0,Desktop,UK,Google,163,80.5,1
session_264,user_1321,363,3,0,0,Desktop,France,Google,366,121.0,0
session_2640,user_2272,173,2,1,0,Desktop,France,Social Media,175,86.5,1
session_2641,user_2881,321,2,0,0,Desktop,France,Email,323,160.5,0
session_2642,user_1754,210,2,5,0,Tablet,India,Social Media,212,105.0,1
session_2644,user_2931,36,1,0,0,Mobile,Australia,Social Media,37,36.0,0
session_2645,user_2170,301,2,0,0,Desktop,France,Google,303,150.5,0
session_2646,user_1151,45,1,0,0,Tablet,Germany,Social Media,46,45.0,0
session_2647,user_1951,212,2,3,0,Mobile,France,Social Media,214,106.0,1
session_2648,user_2691,49,1,0,0,Tablet,UK,Google,50,49.0,0
session_265,user_1645,181,3,3,0,Desktop,France,Social Media,184,60.333333333333336,1
session_2653,user_1099,186,2,0,0,Mobile,Germany,Google,188,93.0,0
session_2655,user_2401,222,2,4,0,Mobile,India,Email,224,111.0,1
session_2657,user_1631,111,1,0,0,Mobile,UK,Email,112,111.0,0
session_2658,user_1732,185,2,0,0,Desktop,France,Google,187,92.5,0
session_2659,user_2475,174,3,0,0,Tablet,Germany,Direct,177,58.0,0
session_266,user_1009,135,2,0,0,Desktop,USA,Social Media,137,67.5,0
session_2661,user_2979,60,1,0,0,Tablet,France,Google,61,60.0,0
session_2662,user_2862,242,2,4,0,Desktop,Australia,Google,244,121.0,1
session_2663,user_1100,164,2,0,0,Desktop,UK,Social Media,166,82.0,0
session_2664,user_2697,45,1,0,0,Mobile,Germany,Email,46,45.0,0
session_2665,user_1972,158,2,0,0,Tablet,France,Social Media,160,79.0,0
session_2666,user_2182,182,2,4,0,Mobile,USA,Email,184,91.0,1
session_2667,user_2454,127,2,2,0,Tablet,Canada,Email,129,63.5,1
session_2668,user_2297,59,1,0,0,Tablet,Canada,Social Media,60,59.0,0
session_2669,user_1896,190,2,5,0,Desktop,USA,Social Media,192,95.0,1
session_267,user_1313,156,2,1,0,Desktop,Canada,Email,158,78.0,1
session_2670,user_2419,456,4,3,0,Desktop,Germany,Email,460,114.0,1
session_2671,user_2699,84,1,0,0,Mobile,France,Google,85,84.0,0
session_2672,user_2171,581,4,1,0,Tablet,Germany,Email,585,145.25,1
session_2673,user_1619,73,1,0,0,Desktop,Germany,Google,74,73.0,0
session_2674,user_1054,71,2,1,0,Tablet,India,Social Media,73,35.5,1
session_2676,user_2236,125,2,0,0,Tablet,Canada,Direct,127,62.5,0
session_2678,user_2201,45,1,0,0,Mobile,France,Google,46,45.0,0
session_2679,user_2461,60,2,4,0,Mobile,UK,Direct,62,30.0,1
session_268,user_1435,193,2,1,0,Tablet,France,Google,195,96.5,1
session_2680,user_2903,150,2,0,0,Mobile,Canada,Email,152,75.0,0
session_2681,user_1876,162,1,0,0,Tablet,France,Email,163,162.0,0
session_2682,user_2093,141,2,3,0,Desktop,USA,Direct,143,70.5,1
session_2683,user_1635,180,2,0,0,Desktop,UK,Google,182,90.0,0
session_2684,user_2895,169,1,0,0,Desktop,Australia,Google,170,169.0,0
session_2685,user_2205,142,2,3,0,Tablet,USA,Google,144,71.0,1
session_2686,user_2698,329,2,2,0,Mobile,UK,Google,331,164.5,1
session_2687,user_1472,237,2,5,0,Mobile,Canada,Social Media,239,118.5,1
session_2688,user_1850,124,2,0,0,Tablet,UK,Social Media,126,62.0,0
session_2689,user_2774,177,2,2,0,Tablet,India,Direct,179,88.5,1
session_269,user_1576,336,2,5,0,Desktop,Germany,Google,338,168.0,1
session_2690,user_2874,456,4,2,0,Tablet,Germany,Social Media,460,114.0,1
session_2691,user_1450,117,2,2,0,Tablet,France,Google,119,58.5,1
session_2692,user_2823,136,2,1,0,Desktop,India,Google,138,68.0,1
session_2693,user_2202,53,2,4,0,Mobile,India,Direct,55,26.5,1
session_2694,user_2497,230,2,4,0,Tablet,India,Direct,232,115.0,1
session_2697,user_1092,125,2,3,0,Tablet,India,Direct,127,62.5,1
session_2699,user_1234,204,2,2,0,Tablet,Australia,Direct,206,102.0,1
session_27,user_1310,131,1,0,0,Mobile,Australia,Email,132,131.0,0
session_270,user_1043,186,2,0,0,Desktop,Australia,Google,188,93.0,0
session_2700,user_1496,96,1,0,0,Mobile,UK,Direct,97,96.0,0
session_2701,user_1866,309,2,0,0,Desktop,UK,Direct,311,154.5,0
session_2702,user_2381,191,2,3,0,Mobile,India,Direct,193,95.5,1
session_2703,user_1753,316,3,5,0,Mobile,Germany,Email,319,105.33333333333333,1
session_2704,user_2039,177,1,0,0,Mobile,Canada,Email,178,177.0,0
session_2705,user_1689,393,3,4,0,Mobile,France,Social Media,396,131.0,1
session_2706,user_1409,136,2,0,0,Mobile,UK,Email,138,68.0,0
session_2707,user_2926,263,3,2,0,Tablet,Germany,Direct,266,87.66666666666667,1
session_2708,user_2274,336,2,0,0,Desktop,USA,Direct,338,168.0,0
session_2709,user_1344,152,2,3,0,Mobile,Canada,Google,154,76.0,1
session_271,user_2203,196,3,4,0,Tablet,Germany,Social Media,199,65.33333333333333,1
session_2710,user_1680,205,2,0,0,Tablet,USA,Social Media,207,102.5,0
session_2711,user_1007,180,2,0,0,Mobile,USA,Social Media,182,90.0,0
session_2712,user_2115,238,2,2,0,Mobile,India,Email,240,119.0,1
session_2713,user_1887,46,1,0,0,Desktop,France,Email,47,46.0,0
session_2714,user_2657,208,2,3,0,Mobile,Germany,Social Media,210,104.0,1
session_2715,user_2989,84,1,0,0,Mobile,UK,Email,85,84.0,0
session_2716,user_2934,86,2,1,0,Tablet,India,Social Media,88,43.0,1
session_2717,user_2686,21,1,0,0,Desktop,Canada,Direct,22,21.0,0
session_2718,user_1487,231,2,5,0,Mobile,UK,Social Media,233,115.5,1
session_2719,user_1290,170,1,0,0,Mobile,Germany,Email,171,170.0,0
session_272,user_1186,83,2,0,0,Mobile,USA,Social Media,85,41.5,0
session_2721,user_2571,139,2,5,0,Desktop,Australia,Social Media,141,69.5,1
session_2723,user_1195,32,1,0,0,Mobile,Canada,Direct,33,32.0,0
session_2724,user_2062,41,1,0,0,Tablet,France,Google,42,41.0,0
session_2726,user_1689,55,1,0,0,Mobile,France,Google,56,55.0,0
session_2727,user_1238,189,3,5,0,Tablet,UK,Email,192,63.0,1
session_2728,user_2594,179,2,0,0,Mobile,Germany,Direct,181,89.5,0
session_2729,user_2081,275,3,0,0,Desktop,UK,Direct,278,91.66666666666667,0
session_273,user_1803,82,2,0,0,Tablet,Germany,Google,84,41.0,0
session_2730,user_1777,204,2,5,0,Mobile,UK,Social Media,206,102.0,1
session_2732,user_1837,287,2,3,0,Desktop,Australia,Direct,289,143.5,1
session_2733,user_1508,183,2,1,0,Mobile,France,Direct,185,91.5,1
session_2734,user_1164,228,2,3,0,Tablet,UK,Direct,230,114.0,1
session_2735,user_1504,80,1,0,0,Mobile,UK,Direct,81,80.0,0
session_2736,user_1962,396,3,4,0,Mobile,Canada,Social Media,399,132.0,1
session_2737,user_2471,194,2,4,0,Desktop,Australia,Social Media,196,97.0,1
session_2739,user_2143,88,1,0,0,Tablet,Germany,Google,89,88.0,0
session_274,user_2649,401,3,4,0,Desktop,India,Google,404,133.66666666666666,1
session_2740,user_1838,97,2,0,0,Mobile,France,Social Media,99,48.5,0
session_2741,user_1961,111,1,0,0,Mobile,Germany,Email,112,111.0,0
session_2742,user_1552,232,3,2,0,Tablet,France,Email,235,77.33333333333333,1
session_2743,user_2895,478,3,5,0,Desktop,France,Social Media,481,159.33333333333334,1
session_2744,user_1851,423,4,5,0,Tablet,Canada,Google,427,105.75,1
session_2745,user_2561,182,2,5,0,Tablet,Germany,Social Media,184,91.0,1
session_2746,user_1791,322,2,0,0,Tablet,UK,Direct,324,161.0,0
session_2747,user_2334,70,1,0,0,Tablet,UK,Google,71,70.0,0
session_2748,user_2785,364,3,2,0,Desktop,UK,Social Media,367,121.33333333333333,1
session_275,user_2030,270,3,4,0,Tablet,India,Email,273,90.0,1
session_2751,user_1294,23,1,0,0,Tablet,Germany,Google,24,23.0,0
session_2752,user_2506,46,2,0,0,Tablet,France,Direct,48,23.0,0
session_2753,user_1335,168,2,5,0,Mobile,USA,Google,170,84.0,1
session_2754,user_1407,45,1,0,0,Tablet,India,Social Media,46,45.0,0
session_2755,user_2465,196,3,3,0,Mobile,India,Social Media,199,65.33333333333333,1
session_2756,user_1500,212,3,2,0,Tablet,Germany,Social Media,215,70.66666666666667,1
session_2758,user_1096,391,4,5,0,Desktop,France,Google,395,97.75,1
session_2759,user_1884,230,2,0,0,Mobile,UK,Google,232,115.0,0
session_276,user_1208,165,2,3,0,Tablet,Canada,Email,167,82.5,1
session_2760,user_1931,31,1,0,0,Desktop,Australia,Google,32,31.0,0
session_2761,user_1992,118,1,0,0,Tablet,UK,Social Media,119,118.0,0
session_2763,user_2546,53,1,0,0,Desktop,UK,Direct,54,53.0,0
session_2764,user_1909,169,1,0,0,Tablet,Canada,Email,170,169.0,0
session_2765,user_1185,297,4,5,0,Desktop,India,Google,301,74.25,1
session_2767,user_1574,138,1,0,0,Tablet,USA,Social Media,139,138.0,0
